"time","fl2phd"
2014-06-27 14:00:00,25.0256145251397
2014-06-27 14:15:00,25.5483611111111
2014-06-27 14:30:00,26.5567222222222
2014-06-27 14:45:00,25.9841277777778
2014-06-27 15:00:00,25.5709388888889
2014-06-27 15:15:00,25.1619213483146
2014-06-27 15:30:00,24.7012122905028
2014-06-27 15:45:00,24.2941833333333
2014-06-27 16:00:00,24.5574055555556
2014-06-27 16:15:00,24.0577388888889
2014-06-27 16:30:00,23.81955
2014-06-27 16:45:00,23.8310222222222
2014-06-27 17:00:00,23.9147166666667
2014-06-27 17:15:00,24.3271833333333
2014-06-27 17:30:00,24.886691011236
2014-06-27 17:45:00,25.4556888888889
2014-06-27 18:00:00,26.4560166666667
2014-06-27 18:15:00,26.9049777777778
2014-06-27 18:30:00,26.8618944444444
2014-06-27 18:45:00,27.0861123595506
2014-06-27 19:00:00,27.3105555555556
2014-06-27 19:15:00,27.3155777777778
2014-06-27 19:30:00,27.3215865921788
2014-06-27 19:45:00,27.3185
2014-06-27 20:00:00,27.3842346368715
2014-06-27 20:15:00,27.4535888888889
2014-06-27 20:30:00,27.4650166666667
2014-06-27 20:45:00,27.59945
2014-06-27 21:00:00,27.4896833333333
2014-06-27 21:15:00,26.3945388888889
2014-06-27 21:30:00,25.1452055555556
2014-06-27 21:45:00,24.6938722222222
2014-06-27 22:00:00,24.4372666666667
2014-06-27 22:15:00,24.266843575419
2014-06-27 22:30:00,24.1052994350283
2014-06-27 22:45:00,23.9699055555556
2014-06-27 23:00:00,23.9906536312849
2014-06-27 23:15:00,24.6032444444444
2014-06-27 23:30:00,26.9070555555556
2014-06-27 23:45:00,27.3032444444444
2014-06-28 00:00:00,27.4838
2014-06-28 00:15:00,28.0969555555556
2014-06-28 00:30:00,28.1539388888889
2014-06-28 00:45:00,28.2563666666667
2014-06-28 01:00:00,28.7018611111111
2014-06-28 01:15:00,28.88485
2014-06-28 01:30:00,28.6778777777778
2014-06-28 01:45:00,28.5063388888889
2014-06-28 02:00:00,28.4463444444444
2014-06-28 02:15:00,28.4994333333333
2014-06-28 02:30:00,28.4843407821229
2014-06-28 02:45:00,28.1379277777778
2014-06-28 03:00:00,27.9306404494382
2014-06-28 03:15:00,28.3928611111111
2014-06-28 03:30:00,28.6984189944134
2014-06-28 03:45:00,28.7362166666667
2014-06-28 04:00:00,28.7622833333333
2014-06-28 04:15:00,28.7135611111111
2014-06-28 04:30:00,28.7039444444444
2014-06-28 04:45:00,28.5929888268156
2014-06-28 05:00:00,28.6466815642458
2014-06-28 05:15:00,28.7619111111111
2014-06-28 05:30:00,28.7842737430168
2014-06-28 05:45:00,28.8073388888889
2014-06-28 06:00:00,28.8491055555556
2014-06-28 06:15:00,28.8375666666667
2014-06-28 06:30:00,28.8271666666667
2014-06-28 06:45:00,28.7768222222222
2014-06-28 07:00:00,28.6382722222222
2014-06-28 07:15:00,28.7743666666667
2014-06-28 07:30:00,28.9330777777778
2014-06-28 07:45:00,29.2498
2014-06-28 08:00:00,29.5259720670391
2014-06-28 08:15:00,29.7348666666667
2014-06-28 08:30:00,29.8674444444444
2014-06-28 08:45:00,30.1841333333333
2014-06-28 09:00:00,30.5678
2014-06-28 09:15:00,30.1178388888889
2014-06-28 09:30:00,28.310156424581
2014-06-28 09:45:00,26.6038555555556
2014-06-28 10:00:00,26.4848277777778
2014-06-28 10:15:00,26.0318770949721
2014-06-28 10:30:00,25.6184777777778
2014-06-28 10:45:00,24.9525611111111
2014-06-28 11:00:00,24.5803910614525
2014-06-28 11:15:00,24.2830611111111
2014-06-28 11:30:00,24.1493944444444
2014-06-28 11:45:00,23.9508
2014-06-28 12:00:00,23.9206
2014-06-28 12:15:00,23.8487111111111
2014-06-28 12:30:00,23.7910722222222
2014-06-28 12:45:00,23.8925
2014-06-28 13:00:00,24.0789277777778
2014-06-28 13:15:00,24.2681277777778
2014-06-28 13:30:00,24.0889944444444
2014-06-28 13:45:00,24.1476722222222
2014-06-28 14:00:00,24.1514611111111
2014-06-28 14:15:00,24.3199055555556
2014-06-28 14:30:00,24.1101555555556
2014-06-28 14:45:00,23.8802944444444
2014-06-28 15:00:00,23.7434101123596
2014-06-28 15:15:00,23.4820611111111
2014-06-28 15:30:00,23.3736944444444
2014-06-28 15:45:00,23.220094972067
2014-06-28 16:00:00,23.09
2014-06-28 16:15:00,23.1178166666667
2014-06-28 16:30:00,23.0360893854749
2014-06-28 16:45:00,22.8896555555556
2014-06-28 17:00:00,22.8247222222222
2014-06-28 17:15:00,22.8271666666667
2014-06-28 17:30:00,22.8363463687151
2014-06-28 17:45:00,24.3921955307263
2014-06-28 18:00:00,25.50635
2014-06-28 18:15:00,25.9365111111111
2014-06-28 18:30:00,26.1792611111111
2014-06-28 18:45:00,26.3868666666667
2014-06-28 19:00:00,26.6303184357542
2014-06-28 19:15:00,26.9327611111111
2014-06-28 19:30:00,27.3286333333333
2014-06-28 19:45:00,27.2913184357542
2014-06-28 20:00:00,27.3639722222222
2014-06-28 20:15:00,27.2613611111111
2014-06-28 20:30:00,27.2260670391061
2014-06-28 20:45:00,27.2692888888889
2014-06-28 21:00:00,27.6355222222222
2014-06-28 21:15:00,27.6413944444444
2014-06-28 21:30:00,27.4499611111111
2014-06-28 21:45:00,27.2388944444444
2014-06-28 22:00:00,27.4263166666667
2014-06-28 22:15:00,27.4657
2014-06-28 22:30:00,27.4825
2014-06-28 22:45:00,27.4968388888889
2014-06-28 23:00:00,27.5318659217877
2014-06-28 23:15:00,27.5299666666667
2014-06-28 23:30:00,27.5551222222222
2014-06-28 23:45:00,27.5658555555556
2014-06-29 00:00:00,27.60225
2014-06-29 00:15:00,27.6155388888889
2014-06-29 00:30:00,27.6204222222222
2014-06-29 00:45:00,27.6204189944134
2014-06-29 01:00:00,27.6315277777778
2014-06-29 01:15:00,27.6404888888889
2014-06-29 01:30:00,27.6791
2014-06-29 01:45:00,27.6804555555556
2014-06-29 02:00:00,27.6777111111111
2014-06-29 02:15:00,27.6825222222222
2014-06-29 02:30:00,27.6996166666667
2014-06-29 02:45:00,27.6891611111111
2014-06-29 03:00:00,27.6926111111111
2014-06-29 03:15:00,27.7211694915254
2014-06-29 03:30:00,27.72935
2014-06-29 03:45:00,27.73565
2014-06-29 04:00:00,27.7561833333333
2014-06-29 04:15:00,27.7544277777778
2014-06-29 04:30:00,27.7720444444444
2014-06-29 04:45:00,27.8075224719101
2014-06-29 05:00:00,27.8277666666667
2014-06-29 05:15:00,27.8193910614525
2014-06-29 05:30:00,27.847393258427
2014-06-29 05:45:00,27.8711284916201
2014-06-29 06:00:00,27.8595388888889
2014-06-29 06:15:00,27.9022111111111
2014-06-29 06:30:00,27.944
2014-06-29 06:45:00,28.0674833333333
2014-06-29 07:00:00,28.2478715083799
2014-06-29 07:15:00,28.3236222222222
2014-06-29 07:30:00,28.3207888888889
2014-06-29 07:45:00,28.2313611111111
2014-06-29 08:00:00,28.1698474576271
2014-06-29 08:15:00,28.1409329608939
2014-06-29 08:30:00,28.1515222222222
2014-06-29 08:45:00,28.1301611111111
2014-06-29 09:00:00,28.1384333333333
2014-06-29 09:15:00,28.2355
2014-06-29 09:30:00,28.2398388888889
2014-06-29 09:45:00,28.2643910614525
2014-06-29 10:00:00,28.3772277777778
2014-06-29 10:15:00,28.6199719101124
2014-06-29 10:30:00,28.6680666666667
2014-06-29 10:45:00,28.7596
2014-06-29 11:00:00,28.8246123595506
2014-06-29 11:15:00,28.8788603351955
2014-06-29 11:30:00,28.9578659217877
2014-06-29 11:45:00,28.8744166666667
2014-06-29 12:00:00,28.9892569832402
2014-06-29 12:15:00,29.0942
2014-06-29 12:30:00,29.1623
2014-06-29 12:45:00,29.1964833333333
2014-06-29 13:00:00,29.2219
2014-06-29 13:15:00,29.1931777777778
2014-06-29 13:30:00,29.2857262569832
2014-06-29 13:45:00,29.2966444444444
2014-06-29 14:00:00,29.1939
2014-06-29 14:15:00,29.1928777777778
2014-06-29 14:30:00,29.3171731843575
2014-06-29 14:45:00,29.2360335195531
2014-06-29 15:00:00,29.2519444444444
2014-06-29 15:15:00,29.4225586592179
2014-06-29 15:30:00,29.49665
2014-06-29 15:45:00,29.4985611111111
2014-06-29 16:00:00,29.6457430167598
2014-06-29 16:15:00,29.6136388888889
2014-06-29 16:30:00,29.5180833333333
2014-06-29 16:45:00,29.6681611111111
2014-06-29 17:00:00,29.7445444444444
2014-06-29 17:15:00,29.8484222222222
2014-06-29 17:30:00,29.8539055555556
2014-06-29 17:45:00,29.8309833333333
2014-06-29 18:00:00,29.864687150838
2014-06-29 18:15:00,29.8307111111111
2014-06-29 18:30:00,29.7650666666667
2014-06-29 18:45:00,29.9393444444444
2014-06-29 19:00:00,30.0480055865922
