"time","fl2mtech"
2014-06-25 16:45:00,23.5004636871508
2014-06-25 17:00:00,23.6282277777778
2014-06-25 17:15:00,23.9983687150838
2014-06-25 17:30:00,25.21815
2014-06-25 17:45:00,26.2011277777778
2014-06-25 18:00:00,26.26535
2014-06-25 18:15:00,27.3751277777778
2014-06-25 18:30:00,27.9966666666667
2014-06-25 18:45:00,28.1702888888889
2014-06-25 19:00:00,28.3900444444444
2014-06-25 19:15:00,28.4396722222222
2014-06-25 19:30:00,28.3518166666667
2014-06-25 19:45:00,28.3695027932961
2014-06-25 20:00:00,28.7403833333333
2014-06-25 20:15:00,28.7827277777778
2014-06-25 20:30:00,29.4223777777778
2014-06-25 20:45:00,26.9201452513966
2014-06-25 21:00:00,26.2820555555556
2014-06-25 21:15:00,26.5254555555556
2014-06-25 21:30:00,26.0639833333333
2014-06-25 21:45:00,25.0080722222222
2014-06-25 22:00:00,24.5768555555556
2014-06-25 22:15:00,25.1872277777778
2014-06-25 22:30:00,25.3990555555556
2014-06-25 22:45:00,25.41295
2014-06-25 23:00:00,25.2438388888889
2014-06-25 23:15:00,25.2997555555556
2014-06-25 23:30:00,24.9542611111111
2014-06-25 23:45:00,25.3758
2014-06-26 00:00:00,26.9047318435754
2014-06-26 00:15:00,27.4033910614525
2014-06-26 00:30:00,27.6820111111111
2014-06-26 00:45:00,27.6594611111111
2014-06-26 01:00:00,27.4910833333333
2014-06-26 01:15:00,27.9899888268156
2014-06-26 01:30:00,28.1723111111111
2014-06-26 01:45:00,28.2302333333333
2014-06-26 02:00:00,28.2445666666667
2014-06-26 02:15:00,28.2637444444444
2014-06-26 02:30:00,28.2330833333333
2014-06-26 02:45:00,28.2598944444444
2014-06-26 03:00:00,28.2689166666667
2014-06-26 03:15:00,28.2473666666667
2014-06-26 03:30:00,28.2352444444444
2014-06-26 03:45:00,28.2087111111111
2014-06-26 04:00:00,28.22785
2014-06-26 04:15:00,28.2300111111111
2014-06-26 04:30:00,28.2571555555556
2014-06-26 04:45:00,28.2413631284916
2014-06-26 05:00:00,28.2218268156425
2014-06-26 05:15:00,28.3306222222222
2014-06-26 05:30:00,28.6227666666667
2014-06-26 05:45:00,28.6393333333333
2014-06-26 06:00:00,28.6977777777778
2014-06-26 06:15:00,28.7672
2014-06-26 06:30:00,28.89135
2014-06-26 06:45:00,29.1722011173184
2014-06-26 07:00:00,28.9844611111111
2014-06-26 07:15:00,25.7319441340782
2014-06-26 07:30:00,24.1761166666667
2014-06-26 07:45:00,23.4174555555556
2014-06-26 08:00:00,23.0848111111111
2014-06-26 08:15:00,22.5591222222222
2014-06-26 08:30:00,22.3105055555556
2014-06-26 08:45:00,22.2306555555556
2014-06-26 09:00:00,22.3342737430168
2014-06-26 09:15:00,22.3525388888889
2014-06-26 09:30:00,22.4098333333333
2014-06-26 09:45:00,22.4889777777778
2014-06-26 10:00:00,28.5278611111111
2014-06-26 10:15:00,22.8837666666667
2014-06-26 10:30:00,25.8369
2014-06-26 10:45:00,27.2476944444444
2014-06-26 11:00:00,27.8619055555556
2014-06-26 11:15:00,28.1935444444444
2014-06-26 11:30:00,27.4744333333333
2014-06-26 11:45:00,24.7934944444444
2014-06-26 12:00:00,24.1226611111111
2014-06-26 12:15:00,23.9014722222222
2014-06-26 12:30:00,24.0490444444444
2014-06-26 12:45:00,23.9379444444444
2014-06-26 13:00:00,24.1664333333333
2014-06-26 13:15:00,24.1490277777778
2014-06-26 13:30:00,24.8247333333333
2014-06-26 13:45:00,25.1796277777778
2014-06-26 14:00:00,25.2681555555556
2014-06-26 14:15:00,24.7874525139665
2014-06-26 14:30:00,24.6851388888889
2014-06-26 14:45:00,24.6004444444444
2014-06-26 15:00:00,24.3434888888889
2014-06-26 15:15:00,24.1264666666667
2014-06-26 15:30:00,24.0157222222222
2014-06-26 15:45:00,23.6938826815642
2014-06-26 16:00:00,23.6736888888889
2014-06-26 16:15:00,23.5320222222222
2014-06-26 16:30:00,23.4084438202247
2014-06-26 16:45:00,23.4599329608939
2014-06-26 17:00:00,23.3722865168539
2014-06-26 17:15:00,23.4476833333333
2014-06-26 17:30:00,24.1098333333333
2014-06-26 17:45:00,24.9007833333333
2014-06-26 18:00:00,26.1865777777778
2014-06-26 18:15:00,27.7869111111111
2014-06-26 18:30:00,28.2721173184358
2014-06-26 18:45:00,28.4796666666667
2014-06-26 19:00:00,28.5428166666667
2014-06-26 19:15:00,28.55705
2014-06-26 19:30:00,28.5566424581006
2014-06-26 19:45:00,28.1327653631285
2014-06-26 20:00:00,27.4695555555556
2014-06-26 20:15:00,27.3563388888889
2014-06-26 20:30:00,28.515
2014-06-26 20:45:00,29.1045833333333
2014-06-26 21:00:00,27.2459611111111
2014-06-26 21:15:00,24.5594581005587
2014-06-26 21:30:00,24.3080722222222
2014-06-26 21:45:00,24.3858666666667
2014-06-26 22:00:00,24.3994
2014-06-26 22:15:00,24.2025055555556
